COUNTY_NAME,DATE,CASE_TYPE,CASES_Native,CASES_Asian,CASES_Black,CASES_Hispanic,CASES_OtherRace,CASES_UnknownRace,CASES_White,Hispanic_as_Race,GEOFLAG,STATE_NAME,CASES_UnknownEthnicity,CASES_NotHispanic,TOTAL,LATEST,COUNTY_x,COUNTY_y,COUNTY,STATE
Beaufort,2021-06-28 00:00:00,Partial,0.0,0.0,4644.0,1155.0,1098.0,927.0,14136.0,0.0,County,North Carolina,0.0,18391.0,,1.0,,,37013.0,37.0
Bertie,2021-06-28 00:00:00,Complete,0.0,0.0,4195.0,0.0,334.0,2899.0,0.0,0.0,County,North Carolina,7476.0,0.0,,1.0,,,37015.0,37.0
Bertie,2021-06-28 00:00:00,Partial,0.0,0.0,4715.0,0.0,256.0,3371.0,0.0,0.0,County,North Carolina,8355.0,0.0,,1.0,,,37015.0,37.0
Bladen,2021-06-28 00:00:00,Complete,0.0,0.0,3752.0,628.0,448.0,721.0,6099.0,0.0,County,North Carolina,0.0,9227.0,,1.0,,,37017.0,37.0
Bladen,2021-06-28 00:00:00,Partial,0.0,0.0,4044.0,835.0,606.0,932.0,6517.0,0.0,County,North Carolina,0.0,9921.0,,1.0,,,37017.0,37.0
Brunswick,2021-06-28 00:00:00,Complete,362.0,644.0,5050.0,1993.0,2434.0,0.0,61441.0,0.0,County,North Carolina,0.0,63110.0,,1.0,,,37019.0,37.0
Brunswick,2021-06-28 00:00:00,Partial,390.0,659.0,5343.0,2207.0,2334.0,0.0,63401.0,0.0,County,North Carolina,0.0,65458.0,,1.0,,,37019.0,37.0
Buncombe,2021-06-28 00:00:00,Complete,375.0,2234.0,5795.0,7370.0,5237.0,0.0,112809.0,0.0,County,North Carolina,0.0,110909.0,,1.0,,,37021.0,37.0
Buncombe,2021-06-28 00:00:00,Partial,407.0,2364.0,6291.0,7969.0,4717.0,0.0,116252.0,0.0,County,North Carolina,0.0,115504.0,,1.0,,,37021.0,37.0
Burke,2021-06-28 00:00:00,Complete,102.0,1140.0,1784.0,1725.0,2062.0,0.0,25546.0,0.0,County,North Carolina,0.0,27135.0,,1.0,,,37023.0,37.0
Burke,2021-06-28 00:00:00,Partial,98.0,1224.0,1896.0,1956.0,1728.0,0.0,26466.0,0.0,County,North Carolina,0.0,28215.0,,1.0,,,37023.0,37.0
Cabarrus,2021-06-28 00:00:00,Complete,442.0,6571.0,14142.0,7373.0,5390.0,0.0,55243.0,0.0,County,North Carolina,0.0,69054.0,,1.0,,,37025.0,37.0
Cabarrus,2021-06-28 00:00:00,Partial,501.0,6821.0,15231.0,8414.0,5707.0,0.0,57766.0,0.0,County,North Carolina,0.0,73293.0,,1.0,,,37025.0,37.0
Caldwell,2021-06-28 00:00:00,Complete,41.0,223.0,1162.0,1179.0,1090.0,0.0,24608.0,0.0,County,North Carolina,0.0,24967.0,,1.0,,,37027.0,37.0
Caldwell,2021-06-28 00:00:00,Partial,47.0,225.0,1255.0,1309.0,1079.0,0.0,25645.0,0.0,County,North Carolina,0.0,26154.0,,1.0,,,37027.0,37.0
Camden,2021-06-28 00:00:00,Complete,0.0,0.0,0.0,0.0,106.0,664.0,2360.0,0.0,County,North Carolina,3113.0,0.0,,1.0,,,37029.0,37.0
Camden,2021-06-28 00:00:00,Partial,0.0,0.0,0.0,0.0,97.0,720.0,2681.0,0.0,County,North Carolina,2647.0,0.0,,1.0,,,37029.0,37.0
Carteret,2021-06-28 00:00:00,Complete,0.0,0.0,1320.0,968.0,1066.0,1400.0,27296.0,0.0,County,North Carolina,0.0,27080.0,,1.0,,,37031.0,37.0
Carteret,2021-06-28 00:00:00,Partial,0.0,0.0,1447.0,1042.0,1090.0,1804.0,28429.0,0.0,County,North Carolina,0.0,28576.0,,1.0,,,37031.0,37.0
Caswell,2021-06-28 00:00:00,Complete,0.0,0.0,0.0,209.0,315.0,3333.0,4683.0,0.0,County,North Carolina,0.0,7744.0,,1.0,,,37033.0,37.0
Caswell,2021-06-28 00:00:00,Partial,0.0,0.0,0.0,250.0,292.0,3820.0,4953.0,0.0,County,North Carolina,0.0,8234.0,,1.0,,,37033.0,37.0
Catawba,2021-06-28 00:00:00,Complete,283.0,2793.0,4300.0,4844.0,3197.0,0.0,50835.0,0.0,County,North Carolina,0.0,52254.0,,1.0,,,37035.0,37.0
Catawba,2021-06-28 00:00:00,Partial,258.0,3017.0,4716.0,5453.0,3333.0,0.0,52695.0,0.0,County,North Carolina,0.0,55104.0,,1.0,,,37035.0,37.0
Chatham,2021-06-28 00:00:00,Complete,137.0,808.0,3535.0,2824.0,2936.0,0.0,26611.0,0.0,County,North Carolina,0.0,28951.0,,1.0,,,37037.0,37.0
Chatham,2021-06-28 00:00:00,Partial,126.0,893.0,3754.0,3110.0,2380.0,0.0,27577.0,0.0,County,North Carolina,0.0,30445.0,,1.0,,,37037.0,37.0
Cherokee,2021-06-28 00:00:00,Complete,0.0,0.0,150.0,202.0,150.0,286.0,9037.0,0.0,County,North Carolina,0.0,8972.0,,1.0,,,37039.0,37.0
Cherokee,2021-06-28 00:00:00,Partial,0.0,0.0,168.0,217.0,147.0,316.0,9423.0,0.0,County,North Carolina,0.0,9432.0,,1.0,,,37039.0,37.0
Chowan,2021-06-28 00:00:00,Complete,0.0,0.0,0.0,122.0,273.0,1531.0,3846.0,0.0,County,North Carolina,0.0,5065.0,,1.0,,,37041.0,37.0
Chowan,2021-06-28 00:00:00,Partial,0.0,0.0,0.0,154.0,264.0,1868.0,4337.0,0.0,County,North Carolina,0.0,5908.0,,1.0,,,37041.0,37.0
Clay,2021-06-28 00:00:00,Complete,0.0,0.0,0.0,0.0,80.0,128.0,3668.0,0.0,County,North Carolina,3519.0,0.0,,1.0,,,37043.0,37.0
Clay,2021-06-28 00:00:00,Partial,0.0,0.0,0.0,0.0,55.0,182.0,3774.0,0.0,County,North Carolina,3630.0,0.0,,1.0,,,37043.0,37.0
Cleveland,2021-06-28 00:00:00,Complete,0.0,0.0,6801.0,1085.0,1022.0,1706.0,24839.0,0.0,County,North Carolina,0.0,30631.0,,1.0,,,37045.0,37.0
Cleveland,2021-06-28 00:00:00,Partial,0.0,0.0,7271.0,1182.0,879.0,2459.0,25976.0,0.0,County,North Carolina,0.0,32333.0,,1.0,,,37045.0,37.0
Columbus,2021-06-28 00:00:00,Complete,0.0,0.0,5588.0,624.0,486.0,1213.0,10109.0,0.0,County,North Carolina,0.0,15546.0,,1.0,,,37047.0,37.0
Columbus,2021-06-28 00:00:00,Partial,0.0,0.0,5810.0,694.0,549.0,1567.0,10540.0,0.0,County,North Carolina,0.0,16263.0,,1.0,,,37047.0,37.0
Craven,2021-06-28 00:00:00,Complete,155.0,1216.0,7025.0,1424.0,1598.0,0.0,28268.0,0.0,County,North Carolina,0.0,34084.0,,1.0,,,37049.0,37.0
Craven,2021-06-28 00:00:00,Partial,146.0,1313.0,7454.0,1553.0,1340.0,0.0,29188.0,0.0,County,North Carolina,0.0,35775.0,,1.0,,,37049.0,37.0
Cumberland,2021-06-28 00:00:00,Complete,1118.0,4372.0,32527.0,6384.0,6534.0,0.0,41726.0,0.0,County,North Carolina,0.0,74739.0,,1.0,,,37051.0,37.0
Cumberland,2021-06-28 00:00:00,Partial,1230.0,4603.0,35153.0,7110.0,7049.0,0.0,43803.0,0.0,County,North Carolina,0.0,79518.0,,1.0,,,37051.0,37.0
Currituck,2021-06-28 00:00:00,Complete,0.0,0.0,495.0,238.0,354.0,371.0,7825.0,0.0,County,North Carolina,0.0,8279.0,,1.0,,,37053.0,37.0
Currituck,2021-06-28 00:00:00,Partial,0.0,0.0,545.0,274.0,353.0,526.0,8657.0,0.0,County,North Carolina,0.0,9171.0,,1.0,,,37053.0,37.0
Dare,2021-06-28 00:00:00,Complete,0.0,0.0,406.0,986.0,836.0,905.0,19992.0,0.0,County,North Carolina,0.0,19491.0,,1.0,,,37055.0,37.0
Dare,2021-06-28 00:00:00,Partial,0.0,0.0,428.0,1132.0,926.0,1053.0,20723.0,0.0,County,North Carolina,0.0,20181.0,,1.0,,,37055.0,37.0
Davidson,2021-06-28 00:00:00,Complete,280.0,1187.0,5097.0,3654.0,2924.0,0.0,45323.0,0.0,County,North Carolina,0.0,47310.0,,1.0,,,37057.0,37.0
Davidson,2021-06-28 00:00:00,Partial,298.0,1250.0,5414.0,4092.0,3158.0,0.0,47483.0,0.0,County,North Carolina,0.0,49945.0,,1.0,,,37057.0,37.0
Davie,2021-06-28 00:00:00,Complete,0.0,0.0,987.0,1140.0,923.0,1187.0,15227.0,0.0,County,North Carolina,0.0,14498.0,,1.0,,,37059.0,37.0
